Год,Месяц,Подразделение,Выручка,Чистая прибыль,Операционные расходы,Активы,Обязательства,Коэффициент текущей ликвидности,Доля рынка,Количество сотрудников,Рентабельность продаж,Оборачиваемость активов,Рентабельность активов,Долговая нагрузка
2024,Август,Подразделение_15,1733576.89,436793.31,1187585.25,545722.07,327208.02,1.83,11.51,364,25.2,3.18,80.04,59.96
2024,Август,Подразделение_16,1864316.51,420913.1,1338175.14,294243.67,120581.58,2.91,16.65,304,22.58,6.34,143.05,40.98
2024,Август,Подразделение_17,2500333.54,457994.82,1927840.01,348352.41,168223.39,2.38,15.77,526,18.32,7.18,131.47,48.29
2024,Август,Подразделение_18,1516740.15,283859.86,1161915.33,554567.64,247620.82,3.14,11.22,510,18.72,2.73,51.19,44.65
2024,Август,Подразделение_19,2230138.81,686100.18,1372513.58,456258.8,265503.16,2.59,10.75,234,30.76,4.89,150.38,58.19
2024,Август,Подразделение_20,2427565.55,748558.08,1491867.95,542820.09,315828.16,2.25,14.35,535,30.84,4.47,137.9,58.18
2024,Август,Подразделение_21,1332415.07,261480.71,1005564.19,514967.98,233123.53,2.69,17.27,476,19.62,2.59,50.78,45.27
2024,Август,Подразделение_22,2308474.13,475161.91,1714521.74,266421.46,138458.91,2.83,19.39,398,20.58,8.66,178.35,51.97
2024,Август,Подразделение_23,2422004.09,436336.44,1876583.55,470511.93,256451.04,2.08,14.1,427,18.02,5.15,92.74,54.5
2024,Август,Подразделение_24,1848223.51,388109.96,1363086.06,589880.56,338784.32,1.45,11.42,468,21.0,3.13,65.79,57.43
2024,Август,Подразделение_25,3681011.21471003,703286.9966359977,1097356.42,359590.12,148396.01,2.73,19.1,432,19.92,4.06,80.92,41.27
2024,Август,Подразделение_26,2478991.79,527342.27,1819813.95,504347.32,259422.34,2.24,16.55,537,21.27,4.92,104.56,51.44
2024,Август,Подразделение_27,1467399.03,442052.06,914833.96,538539.18,317512.29,1.96,19.34,224,30.12,2.72,82.08,58.96
2024,Август,Подразделение_28,2313463.01,537965.53,1641006.1,541868.82,274642.67,2.54,18.55,312,23.25,4.27,99.28,50.68
2024,Август,Подразделение_29,2494976.88,688350.11,1634539.24,471082.61,276220.71,2.49,20.74,405,27.59,5.3,146.12,58.64
2024,Август,Подразделение_30,1613079.01,261816.84,1285807.97,546243.99,238840.06,2.89,12.97,227,16.23,2.95,47.93,43.72
2024,Август,Подразделение_31,1471202.63,317927.51,1073793.24,613930.69,281237.71,2.36,17.99,352,21.61,2.4,51.79,45.81
2024,Август,Подразделение_32,1751311.71,535843.01,1081507.95,373338.81,178196.74,2.46,15.02,481,30.6,4.69,143.53,47.73
2024,Август,Подразделение_33,1402329.1,419282.39,878226.12,339753.47,161574.58,2.6,15.81,473,29.9,4.13,123.41,47.56
2024,Август,Подразделение_34,2161855.04,644325.48,1356448.19,546149.62,243251.51,2.67,14.86,426,29.8,3.96,117.98,44.54
2024,Август,Подразделение_35,1642954.81,444288.58,1087594.09,429790.83,257080.12,2.4,11.98,356,27.04,3.82,103.37,59.82
2024,Август,Подразделение_36,1730879.62,299898.77,1356006.15,414938.43,216697.23,2.47,20.78,420,17.33,4.17,72.28,52.22
2024,Август,Подразделение_37,2118556.33,660021.52,1293529.43,375531.65,168077.81,2.79,15.98,234,31.15,5.64,175.76,44.76
2024,Август,Подразделение_38,2307548.03,630951.52,1518858.64,493130.51,205892.01,2.8,18.77,508,27.34,4.68,127.95,41.75
2024,Август,Подразделение_39,1707003.25,525641.87,1049950.91,491647.38,267253.36,2.35,20.51,293,30.79,3.47,106.91,54.36
2024,Август,Подразделение_40,2334953.2,653281.78,1518350.97,583077.68,329550.27,1.77,11.33,344,27.98,4.0,112.04,56.52
2024,Август,Подразделение_41,2300899.38,478414.75,1702880.94,343278.6,181085.1,2.61,18.57,393,20.79,6.7,139.37,52.75
2024,Август,Подразделение_42,2259979.59,662913.66,1431337.51,552285.45,248203.2,3.76,17.68,265,29.33,4.09,120.03,44.94
2024,Август,Подразделение_43,2219951.95,565748.69,1512766.09,577093.92,325128.13,1.93,18.63,310,25.48,3.85,98.03,56.34
2024,Август,Подразделение_44,1469538.66,399238.59,970490.43,488147.62,220608.37,3.14,14.61,264,27.17,3.01,81.79,45.19
2024,Август,Подразделение_45,2559712.53,655508.12,1740327.37,370324.46,189004.41,3.18,13.08,491,25.61,6.91,177.01,51.04
2024,Август,Подразделение_46,1467134.48,267655.59,1132564.99,531606.63,215779.64,2.6,19.37,547,18.24,2.76,50.35,40.59
2024,Август,Подразделение_47,2098554.95,654568.28,1280344.6,609562.24,350931.56,2.81,14.05,501,31.19,3.44,107.38,57.57
2024,Август,Подразделение_48,2008502.03,375220.08,1539476.92,363114.34,174641.1,2.94,12.93,548,18.68,5.53,103.33,48.1
2024,Август,Подразделение_49,1576468.75,271689.21,1236857.24,573555.74,275701.61,2.5,12.9,383,17.23,2.75,47.37,48.07
2024,Август,Подразделение_50,5518854.325169983,1625039.4846136507,1350111.37,382223.22,226904.87,2.81,16.45,322,30.69,5.73,175.92,59.36
2024,Август,Подразделение_51,3939451.089677413,1180118.0919528354,953316.86,649504.56,277531.18,2.63,20.71,425,31.23,2.41,75.18,42.73
2024,Август,Подразделение_52,2393032.78,441989.66,1840545.7,282629.67,140397.98,3.29,17.17,459,18.47,8.47,156.38,49.68
2024,Август,Подразделение_53,1723738.88,430286.51,1185880.75,309972.1,146448.67,3.37,12.06,499,24.96,5.56,138.81,47.25
2024,Август,Подразделение_54,1546302.17,309167.65,1159842.61,289726.62,168355.28,2.73,18.72,534,19.99,5.34,106.71,58.11
2024,Август,Подразделение_55,2310299.44,600805.78,1559292.21,339368.95,176794.54,3.17,15.45,259,26.01,6.81,177.04,52.1
2024,Август,Подразделение_56,2123366.14,396370.13,1627903.48,561143.26,306649.66,1.7,14.14,269,18.67,3.78,70.64,54.65
2024,Август,Подразделение_57,2546993.08,710630.0,1658705.58,633220.24,290833.9,2.5,17.83,348,27.9,4.02,112.22,45.93
2024,Август,Подразделение_58,2145399.73,457432.46,1573609.15,266952.44,151651.88,2.18,18.31,524,21.32,8.04,171.35,56.81
2024,Август,Подразделение_59,4389756.185861098,1205811.154236998,1118767.75,314694.23,155518.09,1.77,18.82,274,28.63,5.54,158.54,49.42
2024,Август,Подразделение_60,1593873.63,375996.54,1123877.96,418041.48,194314.82,3.08,18.74,474,23.59,3.81,89.94,46.48
2024,Август,Подразделение_61,1322372.33,234289.43,1029510.55,396291.16,160154.93,3.88,18.79,456,17.72,3.34,59.12,40.41
2024,Август,Подразделение_62,2463560.19,487120.77,1854659.23,306302.31,180064.38,1.98,18.35,383,19.77,8.04,159.03,58.79
2024,Август,Подразделение_63,2414460.66,608479.54,1653861.24,527656.88,263159.15,1.84,14.24,433,25.2,4.58,115.32,49.87
2024,Август,Подразделение_64,5836431.598705234,1757938.7971067668,1407430.4,568645.74,335182.01,1.83,17.12,403,31.4,4.07,127.91,58.94
2024,Август,Подразделение_65,5665097.048316274,1649299.0641866608,1395612.19,345574.29,144484.49,2.82,19.23,341,30.35,6.51,197.48,41.81
2024,Август,Подразделение_66,3478975.813387443,719250.1255393899,1008906.2,541718.65,265625.1,2.09,15.71,294,21.55,2.55,54.94,49.03
2024,Август,Подразделение_67,1817148.37,461852.82,1239832.34,626091.38,304207.01,2.93,11.38,409,25.42,2.9,73.77,48.59
2024,Август,Подразделение_68,2502405.04,437605.79,1955397.8,586082.39,344273.1,1.76,15.85,430,17.49,4.27,74.67,58.74
2024,Август,Подразделение_69,2511173.79,430935.69,1972504.18,402397.38,212101.31,2.06,19.17,509,17.16,6.24,107.09,52.71
2024,Август,Подразделение_70,1476200.99,381163.94,999746.06,558289.95,323027.72,2.21,15.16,537,25.82,2.64,68.27,57.86
2024,Август,Подразделение_71,2125894.91,539958.56,1450946.72,540982.54,273891.11,2.55,13.68,281,25.4,3.93,99.81,50.63
2024,Август,Подразделение_72,2093458.97,349966.11,1656001.33,281163.71,137922.71,1.99,14.04,536,16.72,7.45,124.47,49.05
2024,Август,Подразделение_73,1483691.44,413931.32,966277.3,444583.93,196731.37,3.36,16.85,349,27.9,3.34,93.11,44.25
2024,Август,Подразделение_74,2346751.63,470113.54,1759109.7,506776.48,227438.66,2.65,10.8,411,20.03,4.63,92.77,44.88
2024,Август,Подразделение_75,1926456.61,382917.54,1447809.68,307864.46,127197.84,3.25,12.6,476,19.88,6.26,124.38,41.32
2024,Август,Подразделение_76,1517488.42,484387.41,912004.16,480511.96,282275.52,1.56,18.07,327,31.92,3.16,100.81,58.74
2024,Август,Подразделение_77,1395335.88,272836.9,1054289.76,335497.13,191368.33,2.47,20.68,383,19.55,4.16,81.32,57.04
2024,Август,Подразделение_78,2194034.64,424167.96,1663824.7,365561.16,217864.71,2.25,12.42,545,19.33,6.0,116.03,59.6
2024,Август,Подразделение_79,2003031.98,329111.49,1591642.62,512962.65,278685.85,2.02,17.61,520,16.43,3.9,64.16,54.33
2024,Август,Подразделение_80,1940609.01,424836.68,1409563.16,540240.36,275795.52,1.89,13.46,491,21.89,3.59,78.64,51.05
2024,Август,Подразделение_81,1674170.25,461193.12,1097678.86,319848.35,135712.4,3.48,11.26,428,27.55,5.23,144.19,42.43
2024,Август,Подразделение_82,2499711.52,714521.98,1606559.05,416849.46,214018.97,1.94,20.02,402,28.58,6.0,171.41,51.34
2024,Август,Подразделение_83,2207022.32,577555.61,1485077.8,410998.13,194575.34,2.74,18.6,398,26.17,5.37,140.53,47.34
2024,Август,Подразделение_84,2207542.4,399788.41,1707806.89,495812.04,214701.37,2.06,11.69,396,18.11,4.45,80.63,43.3
2024,Август,Подразделение_85,2429595.21,605769.62,1672383.19,368526.48,192679.83,2.41,11.24,394,24.93,6.59,164.38,52.28
2024,Август,Подразделение_86,2569955.15,549382.96,1883226.44,264213.69,147589.38,2.66,19.32,372,21.38,9.73,207.93,55.86
2024,Август,Подразделение_87,1464661.95,291111.34,1100772.78,328579.38,193552.01,1.93,13.99,271,19.88,4.46,88.6,58.91
2024,Август,Подразделение_88,1483425.64,312465.95,1092843.2,287728.69,133181.81,2.38,19.42,521,21.06,5.16,108.6,46.29
2024,Август,Подразделение_89,1725272.06,319260.64,1326196.26,354168.12,157742.4,2.62,11.2,329,18.5,4.87,90.14,44.54
2024,Август,Подразделение_90,2323234.86,482483.05,1720131.05,394117.58,217495.19,2.3,15.85,302,20.77,5.89,122.42,55.19
2024,Август,Подразделение_91,2188369.75,356018.8,1743346.24,470926.29,219800.97,2.65,18.56,397,16.27,4.65,75.6,46.67
2024,Август,Подразделение_92,1433591.06,407602.37,924088.1,511281.72,204938.39,2.37,20.57,517,28.43,2.8,79.72,40.08
2024,Август,Подразделение_93,1953559.93,569072.92,1242218.78,407780.11,244206.83,2.77,10.97,301,29.13,4.79,139.55,59.89
2024,Август,Подразделение_94,1999429.38,345339.97,1567754.41,570958.73,243533.7,4.24,13.15,387,17.27,3.5,60.48,42.65
2024,Август,Подразделение_95,2236246.65,632403.02,1445742.88,475869.93,265963.01,2.27,12.87,320,28.28,4.7,132.89,55.89
2024,Август,Подразделение_96,4469489.833563195,711231.1005275757,1406218.5,363388.74,188418.92,2.47,11.52,303,16.59,4.88,80.98,51.85
2024,Август,Подразделение_97,2240794.25,399959.59,1740844.77,445138.38,221141.61,2.7,13.18,342,17.85,5.03,89.85,49.68
2024,Август,Подразделение_98,2589567.37,611303.67,1825437.78,400722.34,182302.63,2.2,16.38,245,23.61,6.46,152.55,45.49
2024,Август,Подразделение_99,2447622.98,651921.53,1632721.07,458006.87,254593.11,1.93,16.42,245,26.63,5.34,142.34,55.59
2024,Август,Подразделение_100,1620232.94,295451.48,1250918.59,605236.44,249409.76,3.72,19.99,301,18.24,2.68,48.82,41.21
2024,Август,Подразделение_101,2429195.07,511957.78,1789247.85,464797.42,201932.28,2.87,20.02,539,21.08,5.23,110.15,43.45
2024,Август,Подразделение_102,1326154.25,222803.91,1047649.36,418403.52,235498.89,1.65,12.74,371,16.8,3.17,53.25,56.29
2024,Август,Подразделение_103,1422832.22,235548.12,1128397.08,266577.19,143045.6,2.14,18.54,313,16.55,5.34,88.36,53.66
2024,Август,Подразделение_104,1519608.85,337735.48,1097439.5,477534.39,212068.72,2.31,11.52,356,22.23,3.18,70.72,44.41
2024,Август,Подразделение_105,1677100.45,312493.65,1286483.39,420814.03,250729.21,2.34,12.69,322,18.63,3.99,74.26,59.58
2024,Август,Подразделение_106,2443298.73,652903.91,1627168.84,371829.79,198110.05,1.83,19.09,378,26.72,6.57,175.59,53.28
2024,Август,Подразделение_107,1364849.91,390281.26,876998.33,570133.21,300436.45,2.18,15.96,428,28.6,2.39,68.45,52.7
2024,Август,Подразделение_108,2515871.3,614325.35,1747964.61,636804.71,275681.51,2.57,17.76,538,24.42,3.95,96.47,43.29
2024,Август,Подразделение_109,1736426.36,333621.87,1319399.02,536465.29,274462.66,2.32,17.9,302,19.21,3.24,62.19,51.16
2024,Август,Подразделение_110,2404577.94,686850.76,1546014.49,346001.4,205572.06,2.29,10.69,250,28.56,6.95,198.51,59.41
2024,Август,Подразделение_111,1357364.11,399870.39,857526.12,408827.77,195663.54,2.41,20.31,361,29.46,3.32,97.81,47.86
2024,Август,Подразделение_112,1347272.79,242075.74,1044678.12,336248.13,165867.87,2.98,11.17,543,17.97,4.01,71.99,49.33
2024,Август,Подразделение_113,1654213.54,274189.49,1311476.67,386828.43,169568.85,2.66,12.98,421,16.58,4.28,70.88,43.84
2024,Август,Подразделение_114,2062703.28,560318.23,1362305.5,304160.13,166655.03,2.45,13.77,284,27.16,6.78,184.22,54.79
2024,Август,Подразделение_115,2291826.55,615141.82,1522899.27,562952.62,236320.65,2.32,18.04,238,26.84,4.07,109.27,41.98
2024,Август,Подразделение_116,2461987.62,787292.69,1477871.75,508212.87,272369.13,1.68,15.32,468,31.98,4.84,154.91,53.59
2024,Август,Подразделение_117,1339323.51,416490.97,818709.8,282903.89,114943.26,2.67,14.27,304,31.1,4.73,147.22,40.63
2024,Август,Подразделение_118,6272667.616128809,1274543.0890667269,1830602.96,326042.81,157919.39,3.31,14.77,346,21.18,7.64,161.75,48.44
2024,Август,Подразделение_119,1641410.37,447150.36,1082472.43,455772.28,187164.79,4.03,11.37,271,27.24,3.6,98.11,41.07
2024,Август,Подразделение_120,2345720.4,586657.81,1612398.14,325694.79,142362.81,3.19,16.73,359,25.01,7.2,180.13,43.71
2024,Август,Подразделение_121,1437538.61,350936.83,998867.57,589765.89,311455.37,2.96,19.82,311,24.41,2.44,59.5,52.81
2024,Август,Подразделение_122,2546229.03,660047.97,1721169.06,266917.77,112330.65,3.64,17.44,319,25.92,9.54,247.29,42.08
2024,Август,Подразделение_123,2026313.61,521772.36,1374098.16,361404.39,205136.61,2.96,19.84,352,25.75,5.61,144.37,56.76
2024,Август,Подразделение_124,1555052.29,364780.02,1099077.27,538930.67,235980.46,2.83,20.72,507,23.46,2.89,67.69,43.79
2024,Август,Подразделение_125,2012878.75,548089.02,1327767.47,385200.39,193034.81,2.57,11.84,300,27.23,5.23,142.29,50.11
2024,Сентябрь,Подразделение_1,2110298.9,626595.1,1327055.03,485937.37,207484.44,2.22,12.16,239,29.69,4.34,128.95,42.7
2024,Сентябрь,Подразделение_2,2031421.96,420151.36,1506232.76,295859.11,146522.24,3.35,20.11,514,20.68,6.87,142.01,49.52
2024,Сентябрь,Подразделение_3,4992295.5396133,994787.1910787554,1467077.56,411755.56,233302.97,2.15,12.81,403,20.77,4.81,99.97,56.66
2024,Сентябрь,Подразделение_4,1679033.26,331402.5,1264780.14,330735.34,192268.74,3.13,13.77,405,19.74,5.08,100.2,58.13
2024,Сентябрь,Подразделение_5,1639073.59,383316.87,1159927.5,318546.36,160642.43,2.15,17.47,387,23.39,5.15,120.33,50.43
2024,Сентябрь,Подразделение_6,5120509.644936635,1216764.5978474326,1403160.51,399448.78,193223.84,2.63,11.56,365,24.77,5.09,126.04,48.37
2024,Сентябрь,Подразделение_7,1303775.35,358919.07,855126.51,461536.15,191389.83,4.2,13.48,351,27.53,2.82,77.77,41.47
2024,Сентябрь,Подразделение_8,2055200.46,656079.94,1235100.53,645496.8,366101.52,1.62,20.38,284,31.92,3.18,101.64,56.72
2024,Сентябрь,Подразделение_9,1918626.37,329118.62,1507228.09,498719.65,217796.58,2.65,20.03,323,17.15,3.85,65.99,43.67
2024,Сентябрь,Подразделение_10,1576533.56,467543.53,992104.14,349175.63,167085.74,2.39,17.95,450,29.66,4.52,133.9,47.85
2024,Сентябрь,Подразделение_11,5207089.813999456,1024904.6113620042,1536758.8,367389.78,164317.72,2.27,17.86,353,20.52,5.63,115.43,44.73
2024,Сентябрь,Подразделение_12,2247487.51,468792.43,1661496.97,364220.86,184006.09,2.19,17.15,241,20.86,6.17,128.71,50.52
2024,Сентябрь,Подразделение_13,2140874.65,378230.46,1668086.58,576656.94,322378.79,2.13,18.87,361,17.67,3.71,65.59,55.9
2024,Сентябрь,Подразделение_14,1923088.18,320737.83,1522165.9,627592.66,346583.77,2.88,16.89,407,16.68,3.06,51.11,55.22
2024,Сентябрь,Подразделение_15,1300843.69,324706.85,894960.13,541637.24,240726.65,3.07,13.61,376,24.96,2.4,59.95,44.44
2024,Сентябрь,Подразделение_16,2001515.18,472587.76,1410780.48,645085.34,325315.2,2.08,17.05,308,23.61,3.1,73.26,50.43
2024,Сентябрь,Подразделение_17,1454067.1,456419.78,883542.38,503254.71,208421.7,2.54,18.65,273,31.39,2.89,90.69,41.41
